link,Code,Sale_rent,Price,Total_area,Floor,Rooms,Date
https://akcern.am/en/property/141,Code - 30297,For rent Apartment in Yerevan,450 USD,'Total area 85 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/13887,Code - 30270,For rent Apartment in Yerevan,"1,200 USD",'Total area 104 m 2','Floor 3','Count of rooms 3',06.04.2021
https://akcern.am/en/property/42,Code - 30229,For rent Apartment in Yerevan,"1,400 USD",'Total area 134 m 2','Floor 6','Count of rooms 3',06.04.2021
https://akcern.am/en/property/13758,Code - 30139,For rent Apartment in Yerevan,600 USD,'Total area 93 m 2','Floor 8','Count of rooms 3',06.04.2021
https://akcern.am/en/property/159,Code - 30136,For rent Apartment in Yerevan,"2,000 USD",'Total area 150 m 2','Floor 4','Count of rooms 3',06.04.2021
https://akcern.am/en/property/13815,Code - 10035,For rent Apartment in Yerevan,250 USD,'Total area 42 m 2','Floor 10','Count of rooms 1',06.04.2021
https://akcern.am/en/property/13884,Code - 10016,For rent Apartment in Yerevan,370 USD,'Total area 53 m 2','Floor 8','Count of rooms 1',06.04.2021
https://akcern.am/en/property/45,Code - 10015,For rent Apartment in Yerevan,350 USD,'Total area 43 m 2','Floor 4','Count of rooms 1',06.04.2021
https://akcern.am/en/property/10717,Code - 10560,For rent Apartment in Yerevan,500 USD,'Total area 43 m 2','Floor 8','Count of rooms 1',06.04.2021
https://akcern.am/en/property/2842,Code - 80232,For sale Apartment in Yerevan,"240,000 USD",'Total area 234 m 2','Floor ','Count of rooms 6',06.04.2021
https://akcern.am/en/property/5328,Code - 80289,For sale Apartment in Yerevan,"150,000 USD",'Total area 154 m 2','Floor ','Count of rooms 4',06.04.2021
https://akcern.am/en/property/9579,Code - 358561,For rent Apartment in Yerevan,600 USD,'Total area 70 m 2','Floor 5','Count of rooms 3',06.04.2021
https://akcern.am/en/property/8649,Code - 21518,For sale Apartment in Yerevan,"120,000 USD",'Total area 66 m 2','Floor 2','Count of rooms 2',06.04.2021
https://akcern.am/en/property/3952,Code - 21886,For sale Apartment in Yerevan,"138,000 USD",'Total area 62 m 2','Floor ','Count of rooms 2',05.04.2021
https://akcern.am/en/property/3170,Code - 20488,For rent Apartment in Yerevan,700 USD,'Total area 60 m 2','Floor 5','Count of rooms 2',05.04.2021
https://akcern.am/en/property/8739,Code - 30841,For rent Apartment in Yerevan,750 USD,'Total area 94 m 2','Floor 7','Count of rooms 3',05.04.2021
https://akcern.am/en/property/71,Code - 20292,For rent Apartment in Yerevan,500 USD,'Total area 66 m 2','Floor 9','Count of rooms 2',05.04.2021
https://akcern.am/en/property/5,Code - 30252,For rent Apartment in Yerevan,800 USD,'Total area 86 m 2','Floor 9','Count of rooms 3',05.04.2021
https://akcern.am/en/property/9299,Code - 32787,For sale Apartment in Yerevan,"320,000 USD",'Total area 190 m 2','Floor 2','Count of rooms 3',05.04.2021
https://akcern.am/en/property/1871,Code - 20397,For rent Apartment in Yerevan,"1,000 USD",'Total area 67 m 2','Floor 3','Count of rooms 2',05.04.2021
https://akcern.am/en/property/12111,Code - 360121,For sale Apartment in Yerevan,"80,000 USD",'Total area 80 m 2','Floor 6','Count of rooms 3',05.04.2021
https://akcern.am/en/property/12112,Code - 360122,For sale Apartment in Yerevan,"75,000 USD",'Total area 70 m 2','Floor 6','Count of rooms 3',05.04.2021
https://akcern.am/en/property/1468,Code - 40346,For sale Apartment in Yerevan,"120,000 USD",'Total area 106 m 2','Floor 6','Count of rooms 4',05.04.2021
https://akcern.am/en/property/6675,Code - 40878,For sale Apartment in Yerevan,"320,000 USD",'Total area 153 m 2','Floor 6','Count of rooms 4',05.04.2021
https://akcern.am/en/property/12101,Code - 860126,For sale Apartment in Yerevan,"700,000 USD",'Total area 278 m 2','Floor 5','Count of rooms 5',05.04.2021
https://akcern.am/en/property/11250,Code - 359980,For sale Apartment in Yerevan,"77,000 USD",'Total area 90 m 2','Floor 7','Count of rooms 3',05.04.2021
https://akcern.am/en/property/9,Code - 10314,For rent Apartment in Yerevan,300 USD,'Total area 48 m 2','Floor 7','Count of rooms 1',05.04.2021
https://akcern.am/en/property/3963,Code - 10505,For rent Apartment in Yerevan,320 USD,'Total area 33 m 2','Floor 3','Count of rooms 1',03.04.2021
https://akcern.am/en/property/12102,Code - 860129,For sale Apartment in Yerevan,"97,000 USD",'Total area 117 m 2','Floor 2','Count of rooms 4',03.04.2021
https://akcern.am/en/property/12007,Code - 360077,For sale Apartment in Yerevan,"185,000 USD",'Total area 98 m 2','Floor ','Count of rooms 3',03.04.2021
https://akcern.am/en/property/800,Code - 80130,For sale Apartment in Yerevan,"750,000 USD",'Total area 293 m 2','Floor 16','Count of rooms 5',03.04.2021
https://akcern.am/en/property/2261,Code - 80031,For rent Apartment in Yerevan,"3,000 USD",'Total area 293 m 2','Floor 16','Count of rooms 5',03.04.2021
https://akcern.am/en/property/12097,Code - 860118,For sale Apartment in Yerevan,"270,000 USD",'Total area 150 m 2','Floor 2','Count of rooms 3',03.04.2021
https://akcern.am/en/property/12096,Code - 260116,For rent Apartment in Yerevan,450 USD,'Total area 60 m 2','Floor 6','Count of rooms 2',03.04.2021
https://akcern.am/en/property/822,Code - 40241,For sale Apartment in Yerevan,"476,000 USD",'Total area 236 m 2','Floor ','Count of rooms 4',03.04.2021
https://akcern.am/en/property/11035,Code - 359887,For sale Apartment in Yerevan,"67,000 USD",'Total area 77 m 2','Floor 2','Count of rooms 3',03.04.2021
https://akcern.am/en/property/12006,Code - 360076,For sale Apartment in Yerevan,"175,000 USD",'Total area 87 m 2','Floor 4','Count of rooms 3',03.04.2021
https://akcern.am/en/property/1936,Code - 40517,For sale Apartment in Yerevan,"103,000 USD",'Total area 120 m 2','Floor 4','Count of rooms 4',03.04.2021
https://akcern.am/en/property/9000,Code - 20642,For rent Apartment in Yerevan,420 USD,'Total area 66 m 2','Floor ','Count of rooms 2',02.04.2021
https://akcern.am/en/property/8454,Code - 20640,For rent Apartment in Yerevan,550 USD,'Total area 69 m 2','Floor 5','Count of rooms 2',02.04.2021
https://akcern.am/en/property/3600,Code - 30486,For rent Apartment in Yerevan,700 USD,'Total area 106 m 2','Floor 4','Count of rooms 3',02.04.2021
https://akcern.am/en/property/2906,Code - 32490,For sale Apartment in Yerevan,"125,000 USD",'Total area 106 m 2','Floor 4','Count of rooms 3',02.04.2021
https://akcern.am/en/property/8383,Code - 20639,For rent Apartment in Yerevan,320 USD,'Total area 57 m 2','Floor 2','Count of rooms 2',02.04.2021
https://akcern.am/en/property/8382,Code - 20638,For rent Apartment in Yerevan,320 USD,'Total area 57 m 2','Floor 2','Count of rooms 2',02.04.2021
https://akcern.am/en/property/7377,Code - 20626,For rent Apartment in Yerevan,420 USD,'Total area 50 m 2','Floor 1','Count of rooms 2',02.04.2021
https://akcern.am/en/property/7216,Code - 20623,For rent Apartment in Yerevan,450 USD,'Total area 52 m 2','Floor 13','Count of rooms 2',02.04.2021
https://akcern.am/en/property/6201,Code - 20614,For rent Apartment in Yerevan,600 USD,'Total area 68 m 2','Floor 2','Count of rooms 2',02.04.2021
https://akcern.am/en/property/15199,Code - 20609,For rent Apartment in Yerevan,500 USD,'Total area 64 m 2','Floor 2','Count of rooms 2',02.04.2021
https://akcern.am/en/property/5978,Code - 20607,For rent Apartment in Yerevan,400 USD,'Total area 86 m 2','Floor 3','Count of rooms 2',02.04.2021
https://akcern.am/en/property/10790,Code - 20606,For rent Apartment in Yerevan,700 USD,'Total area 75 m 2','Floor 6','Count of rooms 2',02.04.2021
https://akcern.am/en/property/15152,Code - 20599,For rent Apartment in Yerevan,350 USD,'Total area 70 m 2','Floor 12','Count of rooms 2',02.04.2021
https://akcern.am/en/property/5501,Code - 20598,For rent Apartment in Yerevan,600 USD,'Total area 68 m 2','Floor 9','Count of rooms 2',02.04.2021
https://akcern.am/en/property/5425,Code - 20593,For rent Apartment in Yerevan,500 USD,'Total area 57 m 2','Floor 6','Count of rooms 2',02.04.2021
https://akcern.am/en/property/4994,Code - 20570,For rent Apartment in Yerevan,800 USD,'Total area 64 m 2','Floor 3','Count of rooms 2',02.04.2021
https://akcern.am/en/property/12057,Code - 20564,For rent Apartment in Yerevan,500 USD,'Total area 55 m 2','Floor 5','Count of rooms 2',02.04.2021
https://akcern.am/en/property/4577,Code - 20552,For rent Apartment in Yerevan,400 USD,'Total area 76 m 2','Floor 6','Count of rooms 2',02.04.2021
https://akcern.am/en/property/14914,Code - 20546,For rent Apartment in Yerevan,500 USD,'Total area 65 m 2','Floor 3','Count of rooms 2',02.04.2021
https://akcern.am/en/property/14626,Code - 20517,For rent Apartment in Yerevan,350 USD,'Total area 76 m 2','Floor 3','Count of rooms 2',02.04.2021
https://akcern.am/en/property/14454,Code - 20485,For rent Apartment in Yerevan,350 USD,'Total area 68 m 2','Floor 2','Count of rooms 2',02.04.2021
https://akcern.am/en/property/2463,Code - 20482,For rent Apartment in Yerevan,310 USD,'Total area 57 m 2','Floor 4','Count of rooms 2',02.04.2021
https://akcern.am/en/property/2460,Code - 20480,For rent Apartment in Yerevan,400 USD,'Total area 52 m 2','Floor 2','Count of rooms 2',02.04.2021
https://akcern.am/en/property/3263,Code - 20379,For rent Apartment in Yerevan,270 USD,'Total area 54 m 2','Floor 4','Count of rooms 2',02.04.2021
https://akcern.am/en/property/12055,Code - 20328,For rent Apartment in Yerevan,450 USD,'Total area 65 m 2','Floor 3','Count of rooms 2',02.04.2021
https://akcern.am/en/property/7,Code - 20324,For rent Apartment in Yerevan,400 USD,'Total area 65 m 2','Floor 5','Count of rooms 2',02.04.2021
https://akcern.am/en/property/12054,Code - 20201,For rent Apartment in Yerevan,800 USD,'Total area 84 m 2','Floor 4','Count of rooms 2',02.04.2021
https://akcern.am/en/property/8923,Code - 10447,For rent Apartment in Yerevan,210 USD,'Total area 41 m 2','Floor 3','Count of rooms 1',02.04.2021
https://akcern.am/en/property/5267,Code - 10409,For rent Apartment in Yerevan,300 USD,'Total area 47 m 2','Floor 2','Count of rooms 1',02.04.2021
https://akcern.am/en/property/12042,Code - 260098,For sale Apartment in Yerevan,"68,000 USD",'Total area 72 m 2','Floor 4','Count of rooms 2',02.04.2021
https://akcern.am/en/property/5122,Code - 10399,For rent Apartment in Yerevan,170 USD,'Total area 49 m 2','Floor 4','Count of rooms 1',02.04.2021
https://akcern.am/en/property/4876,Code - 10391,For rent Apartment in Yerevan,400 USD,'Total area 40 m 2','Floor 4','Count of rooms 1',02.04.2021
https://akcern.am/en/property/2843,Code - 10338,For rent Apartment in Yerevan,170 USD,'Total area 42 m 2','Floor 3','Count of rooms 1',02.04.2021
https://akcern.am/en/property/13856,Code - 10186,For rent Apartment in Yerevan,150 USD,'Total area 37 m 2','Floor 1','Count of rooms 1',02.04.2021
https://akcern.am/en/property/13834,Code - 10087,For rent Apartment in Yerevan,500 USD,'Total area 41 m 2','Floor 2','Count of rooms 1',02.04.2021
https://akcern.am/en/property/12053,Code - 260109,For sale Apartment in Yerevan,"59,000 USD",'Total area 74 m 2','Floor 9','Count of rooms 2',02.04.2021
https://akcern.am/en/property/12050,Code - 40590,For sale Apartment in Yerevan,"200,000 USD",'Total area 100 m 2','Floor 4','Count of rooms 4',02.04.2021
https://akcern.am/en/property/244,Code - 10127,For rent Apartment in Yerevan,360 USD,'Total area 44 m 2','Floor 8','Count of rooms 1',02.04.2021
https://akcern.am/en/property/2598,Code - 10322,For rent Apartment in Yerevan,430 USD,'Total area 44 m 2','Floor 2','Count of rooms 1',02.04.2021
https://akcern.am/en/property/9213,Code - 11047,For sale Apartment in Yerevan,"37,000 USD",'Total area 38 m 2','Floor 6','Count of rooms 1',02.04.2021
https://akcern.am/en/property/495,Code - 10273,For rent Apartment in Yerevan,300 USD,'Total area 43 m 2','Floor 5','Count of rooms 1',02.04.2021
https://akcern.am/en/property/12051,Code - 860106,For sale Apartment in Yerevan,"95,000 USD",'Total area 122 m 2','Floor 1','Count of rooms 3',02.04.2021
https://akcern.am/en/property/6646,Code - 80602,For sale Apartment in Yerevan,"300,000 USD",'Total area 180 m 2','Floor ','Count of rooms 4',02.04.2021
https://akcern.am/en/property/12041,Code - 30645,For rent Apartment in Yerevan,500 USD,'Total area 78 m 2','Floor 7','Count of rooms 3',01.04.2021
https://akcern.am/en/property/6314,Code - 30851,For rent Apartment in Yerevan,"2,000 USD",'Total area 145 m 2','Floor 8','Count of rooms 3',01.04.2021
https://akcern.am/en/property/7384,Code - 30862,For rent Apartment in Yerevan,"2,000 USD",'Total area 112 m 2','Floor 6','Count of rooms 3',01.04.2021
https://akcern.am/en/property/12039,Code - 30871,For rent Apartment in Yerevan,500 USD,'Total area 70 m 2','Floor 3','Count of rooms 3',01.04.2021
https://akcern.am/en/property/12091,Code - 30877,For rent Apartment in Yerevan,500 USD,'Total area 70 m 2','Floor 2','Count of rooms 3',01.04.2021
https://akcern.am/en/property/9270,Code - 80517,For sale Apartment in Yerevan,"205,000 USD",'Total area 146 m 2','Floor ','Count of rooms 3',01.04.2021
https://akcern.am/en/property/12037,Code - 160096,For sale Apartment in Yerevan,"60,000 USD",'Total area 17 m 2','Floor 1','Count of rooms 1',01.04.2021
https://akcern.am/en/property/7973,Code - 31574,For sale Apartment in Yerevan,"100,000 USD",'Total area 83 m 2','Floor 1','Count of rooms 3',01.04.2021
https://akcern.am/en/property/5212,Code - 10995,For sale Apartment in Yerevan,"110,000 USD",'Total area 49 m 2','Floor 4','Count of rooms 1',01.04.2021
https://akcern.am/en/property/12030,Code - 80391,For sale Apartment in Yerevan,"180,000 USD",'Total area 201 m 2','Floor ','Count of rooms 3',01.04.2021
https://akcern.am/en/property/10906,Code - 30759,For rent Apartment in Yerevan,800 USD,'Total area 105 m 2','Floor 6','Count of rooms 3',01.04.2021
https://akcern.am/en/property/11060,Code - 30929,For rent Apartment in Yerevan,"1,600 USD",'Total area 146 m 2','Floor 3','Count of rooms 3',01.04.2021
https://akcern.am/en/property/14443,Code - 40123,For rent Apartment in Yerevan,400 USD,'Total area 137 m 2','Floor 12','Count of rooms 4',01.04.2021
https://akcern.am/en/property/8709,Code - 22149,For sale Apartment in Yerevan,"80,000 USD",'Total area 52 m 2','Floor ','Count of rooms 2',01.04.2021
https://akcern.am/en/property/15293,Code - 10742,For rent Apartment in Yerevan,400 USD,'Total area 30 m 2','Floor 4','Count of rooms 1',01.04.2021
https://akcern.am/en/property/10964,Code - 159785,For sale Apartment in Yerevan,"48,000 USD",'Total area 38 m 2','Floor 4','Count of rooms 1',01.04.2021
https://akcern.am/en/property/1845,Code - 20823,For rent Apartment in Yerevan,400 USD,'Total area 56 m 2','Floor 13','Count of rooms 2',01.04.2021
https://akcern.am/en/property/11317,Code - 30702,For rent Apartment in Yerevan,450 USD,'Total area 82 m 2','Floor 8','Count of rooms 3',01.04.2021
https://akcern.am/en/property/11642,Code - 30812,For rent Apartment in Yerevan,"1,500 USD",'Total area 120 m 2','Floor 6','Count of rooms 3',01.04.2021
https://akcern.am/en/property/8395,Code - 22135,For sale Apartment in Yerevan,"54,000 USD",'Total area 43 m 2','Floor 2','Count of rooms 2',01.04.2021
https://akcern.am/en/property/7649,Code - 10749,For rent Apartment in Yerevan,250 USD,'Total area 45 m 2','Floor 2','Count of rooms 1',01.04.2021
https://akcern.am/en/property/8226,Code - 40676,For sale Apartment in Yerevan,"310,000 USD",'Total area 143 m 2','Floor 4','Count of rooms 4',01.04.2021
https://akcern.am/en/property/8264,Code - 21059,For rent Apartment in Yerevan,450 USD,'Total area 59 m 2','Floor 3','Count of rooms 2',01.04.2021
https://akcern.am/en/property/4861,Code - 10709,For rent Apartment in Yerevan,500 USD,'Total area 37 m 2','Floor 2','Count of rooms 1',01.04.2021
https://akcern.am/en/property/675,Code - 20774,For rent Apartment in Yerevan,300 USD,'Total area 59 m 2','Floor 4','Count of rooms 2',01.04.2021
https://akcern.am/en/property/14917,Code - 30809,For rent Apartment in Yerevan,600 USD,'Total area 99 m 2','Floor 8','Count of rooms 3',01.04.2021
https://akcern.am/en/property/12081,Code - 30815,For rent Apartment in Yerevan,"1,500 USD",'Total area 162 m 2','Floor 9','Count of rooms 3',01.04.2021
https://akcern.am/en/property/1476,Code - 30717,For rent Apartment in Yerevan,550 USD,'Total area 120 m 2','Floor 7','Count of rooms 3',01.04.2021
https://akcern.am/en/property/9786,Code - 358826,For rent Apartment in Yerevan,250 USD,'Total area 85 m 2','Floor 4','Count of rooms 3',01.04.2021
https://akcern.am/en/property/13756,Code - 30600,For rent Apartment in Yerevan,"1,000 USD",'Total area 87 m 2','Floor 4','Count of rooms 3',01.04.2021
https://akcern.am/en/property/13831,Code - 30697,For rent Apartment in Yerevan,"2,000 USD",'Total area 136 m 2','Floor 3','Count of rooms 3',01.04.2021
https://akcern.am/en/property/5950,Code - 21024,For rent Apartment in Yerevan,600 USD,'Total area 69 m 2','Floor 5','Count of rooms 2',01.04.2021
https://akcern.am/en/property/1701,Code - 30760,For rent Apartment in Yerevan,700 USD,'Total area 100 m 2','Floor 2','Count of rooms 3',01.04.2021
https://akcern.am/en/property/156,Code - 20734,For rent Apartment in Yerevan,600 USD,'Total area 68 m 2','Floor 11','Count of rooms 2',01.04.2021
